"Kod";"Nazwa";"Rodzaje towarów";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1200000;"MAŁOPOLSKIE";"jaja kurze świeże - za 1szt.";"2018";0,24;"zł";"";
1200000;"MAŁOPOLSKIE";"jaja kurze świeże - za 1szt.";"2019";0,24;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"1999";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2000";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2001";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2002";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2003";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2004";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2005";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2006";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2007";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2008";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2009";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2010";2,38;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2011";3,65;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2012";3,51;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2013";3,04;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2014";1,99;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2015";1,93;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2016";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2017";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2018";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2019";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"1999";13,84;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2000";15,75;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2001";16,62;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2002";16,60;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2003";15,13;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2004";16,50;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2005";18,00;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2006";17,83;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2007";17,25;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2008";19,53;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2009";20,74;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2010";0,00;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2011";22,34;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2012";23,15;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2013";21,45;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2014";20,52;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2015";18,94;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2016";21,27;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2017";21,97;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2018";22,19;"zł";"";
1200000;"MAŁOPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2019";22,55;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"1999";0,41;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2000";0,42;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2001";0,41;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2002";0,34;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2003";0,31;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2004";0,31;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2005";0,32;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2006";0,31;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2007";0,34;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2008";0,39;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2009";0,34;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2010";0,31;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2011";0,45;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2012";0,52;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2013";0,49;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2014";0,48;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2015";0,48;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2016";0,48;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2017";0,44;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2018";0,44;"zł";"";
1200000;"MAŁOPOLSKIE";"sól warzona biała workowana - za 1kg";"2019";0,55;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"1999";0,18;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2000";0,29;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2001";0,00;"zł";"#";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2002";0,00;"zł";"#";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2003";0,00;"zł";"#";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2004";0,00;"zł";"#";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2005";0,29;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2006";0,27;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2007";0,29;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2008";0,35;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2009";0,26;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2010";0,28;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2011";0,24;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2012";0,36;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2013";0,32;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2014";0,30;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2015";0,30;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2016";0,28;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2017";0,36;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2018";0,39;"zł";"";
1400000;"MAZOWIECKIE";"jaja kurze świeże - za 1szt.";"2019";0,37;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"1999";1,86;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2000";2,33;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2001";2,10;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2002";2,10;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2003";1,83;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2004";2,34;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2005";2,46;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2006";2,45;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2007";2,54;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2008";2,29;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2009";2,63;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2010";2,03;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2011";2,62;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2012";2,80;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2013";0,00;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2014";0,00;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2015";0,00;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2016";0,00;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2017";0,00;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2018";0,00;"zł";"";
1400000;"MAZOWIECKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2019";0,00;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"1999";0,00;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2000";14,58;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2001";17,28;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2002";17,40;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2003";18,05;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2004";19,11;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2005";19,38;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2006";20,23;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2007";20,45;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2008";21,82;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2009";23,30;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2010";20,71;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2011";17,69;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2012";18,00;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2013";19,95;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2014";0,00;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2015";0,00;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2016";0,00;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2017";0,00;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2018";0,00;"zł";"";
1400000;"MAZOWIECKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2019";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"1999";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2000";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2001";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2002";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2003";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2004";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2005";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2006";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2007";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2008";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2009";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2010";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2011";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2012";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2013";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2014";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2015";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2016";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2017";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2018";0,00;"zł";"";
1400000;"MAZOWIECKIE";"sól warzona biała workowana - za 1kg";"2019";0,00;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"1999";0,29;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2000";0,30;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2001";0,00;"zł";"#";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2002";0,00;"zł";"#";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2003";0,00;"zł";"#";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2004";0,00;"zł";"#";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2005";0,21;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2006";0,20;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2007";0,21;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2008";0,23;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2009";0,28;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2010";0,30;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2011";0,27;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2012";0,40;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2013";0,33;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2014";0,29;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2015";0,31;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2016";0,29;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2017";0,37;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2018";0,34;"zł";"";
1600000;"OPOLSKIE";"jaja kurze świeże - za 1szt.";"2019";0,31;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"1999";1,85;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2000";2,34;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2001";2,10;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2002";2,10;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2003";1,81;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2004";2,60;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2005";2,56;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2006";2,63;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2007";2,45;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2008";2,14;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2009";0,00;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2010";0,00;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2011";0,00;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2012";0,00;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2013";0,00;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2014";0,00;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2015";0,00;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2016";0,00;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2017";0,00;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2018";0,00;"zł";"";
1600000;"OPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2019";0,00;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"1999";16,88;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2000";17,10;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2001";17,24;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2002";17,24;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2003";17,24;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2004";17,73;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2005";17,24;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2006";17,24;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2007";17,24;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2008";0,00;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2009";0,00;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2010";0,00;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2011";0,00;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2012";0,00;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2013";0,00;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2014";0,00;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2015";0,00;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2016";0,00;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2017";0,00;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2018";0,00;"zł";"";
1600000;"OPOLSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2019";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"1999";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2000";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2001";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2002";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2003";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2004";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2005";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2006";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2007";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2008";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2009";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2010";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2011";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2012";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2013";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2014";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2015";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2016";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2017";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2018";0,00;"zł";"";
1600000;"OPOLSKIE";"sól warzona biała workowana - za 1kg";"2019";0,00;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"1999";0,18;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2000";0,00;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2001";0,00;"zł";"#";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2002";0,00;"zł";"#";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2003";0,00;"zł";"#";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2004";0,00;"zł";"#";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2005";0,24;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2006";0,22;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2007";0,24;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2008";0,26;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2009";0,29;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2010";0,24;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2011";0,25;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2012";0,40;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2013";0,36;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2014";0,28;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2015";0,29;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2016";0,27;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2017";0,32;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2018";0,30;"zł";"";
1800000;"PODKARPACKIE";"jaja kurze świeże - za 1szt.";"2019";0,26;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"1999";1,85;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2000";2,41;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2001";2,11;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2002";2,06;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2003";1,90;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2004";2,55;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2005";2,65;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2006";2,67;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2007";2,54;"zł";"";
1800000;"PODKARPACKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2008";2,16;"zł";"";
