"Kod";"Nazwa";"Rodzaje towarów";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2017";0,00;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2018";0,00;"zł";"";
2200000;"POMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2019";0,00;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"1999";0,00;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2000";0,00;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2001";0,00;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2002";3,72;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2003";3,68;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2004";2,86;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2005";2,65;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2006";2,68;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2007";2,78;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2008";2,93;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2009";2,96;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2010";3,03;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2011";3,43;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2012";3,43;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2013";3,43;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2014";2,61;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2015";2,57;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2016";2,57;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2017";2,57;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2018";2,60;"zł";"";
2400000;"ŚLĄSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2019";2,73;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"1999";7,10;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2000";6,81;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2001";6,94;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2002";5,75;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2003";4,88;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2004";5,00;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2005";5,82;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2006";5,90;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2007";5,67;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2008";5,93;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2009";6,17;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2010";5,14;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2011";4,62;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2012";0,00;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2013";0,00;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2014";6,15;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2015";6,03;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2016";5,93;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2017";5,77;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2018";5,77;"zł";"";
2400000;"ŚLĄSKIE";"koncentrat pomidorowy 30% - za 1kg";"2019";6,00;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"1999";2,22;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2000";2,51;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2001";2,98;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2002";2,48;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2003";2,26;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2004";2,30;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2005";2,51;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2006";2,26;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2007";2,28;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2008";2,87;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2009";3,12;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2010";2,94;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2011";2,69;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2012";2,65;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2013";2,82;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2014";3,12;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2015";3,07;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2016";3,11;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2017";2,99;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2018";2,96;"zł";"";
2400000;"ŚLĄSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2019";3,34;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"1999";2,06;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2000";2,07;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2001";1,65;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2002";0,00;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2003";0,00;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2004";0,00;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2005";1,59;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2006";1,44;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2007";1,58;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2008";1,69;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2009";1,26;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2010";1,26;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2011";1,59;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2012";1,78;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2013";1,79;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2014";1,66;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2015";1,34;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2016";1,69;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2017";1,57;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2018";2,21;"zł";"";
2400000;"ŚLĄSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2019";1,80;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"1999";2,44;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2000";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2001";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2002";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2003";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2004";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2005";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2006";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2007";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2008";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2009";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2010";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2011";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2012";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2013";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2014";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2015";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2016";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2017";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2018";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2019";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"1999";3,81;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2000";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2001";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2002";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2003";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2004";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2005";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2006";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2007";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2008";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2009";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2010";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2011";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2012";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2013";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2014";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2015";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2016";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2017";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2018";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"koncentrat pomidorowy 30% - za 1kg";"2019";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"1999";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2000";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2001";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2002";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2003";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2004";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2005";2,43;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2006";2,10;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2007";2,32;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2008";2,72;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2009";3,16;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2010";2,97;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2011";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2012";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2013";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2014";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2015";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2016";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2017";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2018";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2019";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"1999";1,96;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2000";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2001";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2002";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2003";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2004";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2005";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2006";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2007";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2008";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2009";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2010";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2011";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2012";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2013";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2014";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2015";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2016";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2017";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2018";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2019";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"1999";2,48;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2000";2,51;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2001";2,76;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2002";3,17;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2003";2,56;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2004";2,50;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2005";2,54;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2006";2,65;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2007";3,03;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2008";3,35;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2009";3,46;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2010";3,36;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2011";3,31;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2012";3,22;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2013";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2014";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2015";2,34;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2016";2,66;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2017";2,58;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2018";2,67;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2019";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"1999";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2000";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2001";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2002";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2003";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2004";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2005";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2006";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2007";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2008";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2009";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2010";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2011";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2012";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2013";7,39;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2014";7,43;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2015";7,89;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2016";7,55;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2017";7,62;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2018";7,85;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"koncentrat pomidorowy 30% - za 1kg";"2019";7,68;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"1999";2,11;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2000";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2001";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2002";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2003";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2004";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2005";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2006";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2007";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2008";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2009";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2010";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2011";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2012";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2013";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2014";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2015";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2016";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2017";0,00;"zł";"";
